,Monthly Grocery Bill,Vehicle Monthly Distance Km,Waste Bag Weekly Count,How Long TV PC Daily Hour,How Many New Clothes Monthly,How Long Internet Daily Hour,CarbonEmission,Body Type_normal,Body Type_obese,Body Type_overweight,Body Type_underweight,Sex_female,Sex_male,Diet_omnivore,Diet_pescatarian,Diet_vegan,Diet_vegetarian,How Often Shower_daily,How Often Shower_less frequently,How Often Shower_more frequently,How Often Shower_twice a day,Heating Energy Source_coal,Heating Energy Source_electricity,Heating Energy Source_natural gas,Heating Energy Source_wood,Transport_private,Transport_public,Transport_walk/bicycle,Vehicle Type_diesel,Vehicle Type_electric,Vehicle Type_hybrid,Vehicle Type_lpg,Vehicle Type_petrol,Social Activity_never,Social Activity_often,Social Activity_sometimes,Frequency of Traveling by Air_frequently,Frequency of Traveling by Air_never,Frequency of Traveling by Air_rarely,Frequency of Traveling by Air_very frequently,Waste Bag Size_extra large,Waste Bag Size_large,Waste Bag Size_medium,Waste Bag Size_small,Energy efficiency_No,Energy efficiency_Sometimes,Energy efficiency_Yes,"Recycling_['Glass', 'Metal']",Recycling_['Glass'],Recycling_['Metal'],"Recycling_['Paper', 'Glass', 'Metal']","Recycling_['Paper', 'Glass']","Recycling_['Paper', 'Metal']","Recycling_['Paper', 'Plastic', 'Glass', 'Metal']","Recycling_['Paper', 'Plastic', 'Glass']","Recycling_['Paper', 'Plastic', 'Metal']","Recycling_['Paper', 'Plastic']",Recycling_['Paper'],"Recycling_['Plastic', 'Glass', 'Metal']","Recycling_['Plastic', 'Glass']","Recycling_['Plastic', 'Metal']",Recycling_['Plastic'],Recycling_[],"Cooking_With_['Grill', 'Airfryer']","Cooking_With_['Microwave', 'Grill', 'Airfryer']",Cooking_With_['Microwave'],"Cooking_With_['Oven', 'Grill', 'Airfryer']","Cooking_With_['Oven', 'Microwave', 'Grill', 'Airfryer']","Cooking_With_['Oven', 'Microwave']",Cooking_With_['Oven'],"Cooking_With_['Stove', 'Grill', 'Airfryer']","Cooking_With_['Stove', 'Microwave', 'Grill', 'Airfryer']","Cooking_With_['Stove', 'Microwave']","Cooking_With_['Stove', 'Oven', 'Grill', 'Airfryer']","Cooking_With_['Stove', 'Oven', 'Microwave', 'Grill', 'Airfryer']","Cooking_With_['Stove', 'Oven', 'Microwave']","Cooking_With_['Stove', 'Oven']",Cooking_With_['Stove'],Cooking_With_[]
9749,0.036144578313253024,0.0032003200320032004,0.3333333333333334,0.20833333333333331,0.88,1.0,0.3065295502416057,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9750,0.8072289156626508,0.17991799179917992,0.8333333333333336,0.041666666666666664,1.0,0.7916666666666666,0.17581464502539956,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9751,0.8674698795180725,0.7914791479147915,1.0,0.5833333333333333,0.22,0.625,0.4566968157601289,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9752,0.919678714859438,0.0007000700070007,1.0,0.25,0.84,1.0,0.1646636104571924,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9753,0.06827309236947791,0.15391539153915393,0.16666666666666669,0.5833333333333333,0.52,0.16666666666666666,0.10035931111386447,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9754,0.16867469879518077,0.0017001700170017002,0.3333333333333334,0.9166666666666666,0.22,0.8333333333333333,0.2594474042869533,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9755,0.7510040160642573,0.005900590059005901,0.0,0.041666666666666664,0.4,0.0,0.11882046834345188,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9756,0.9357429718875504,0.0017001700170017002,0.8333333333333336,0.9583333333333333,0.86,1.0,0.19625820840044605,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9757,0.48594377510040176,0.0037003700370037006,0.3333333333333334,0.041666666666666664,0.2,0.5833333333333333,0.07037541816379632,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9758,0.3453815261044177,0.004300430043004301,0.0,0.16666666666666666,0.84,0.08333333333333333,0.13306901251393882,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9759,0.024096385542168676,0.7137713771377138,0.16666666666666669,0.9166666666666666,0.34,0.08333333333333333,0.3061578490893322,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9760,0.5140562248995985,0.11341134113411341,0.0,0.5,0.38,0.7916666666666666,0.09788130343204064,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9761,0.0843373493975904,0.0,0.16666666666666669,0.08333333333333333,0.9,0.20833333333333331,0.13430801635485068,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9762,0.11646586345381527,0.7030703070307031,0.0,0.6666666666666666,0.9400000000000001,0.041666666666666664,0.21880807830504273,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9763,0.8353413654618477,0.023002300230023004,0.3333333333333334,0.5833333333333333,0.38,0.29166666666666663,0.2619254119687771,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9764,0.47791164658634544,0.004000400040004,0.16666666666666669,0.6666666666666666,0.0,0.041666666666666664,0.18523107421633006,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9765,0.7871485943775103,0.19661966196619662,0.8333333333333336,0.041666666666666664,0.9,0.8333333333333333,0.3469210754553339,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9766,0.16867469879518077,0.004500450045004501,1.0,0.9166666666666666,0.7000000000000001,0.7916666666666666,0.25461528930739685,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9767,0.5622489959839359,0.5242524252425242,0.6666666666666667,0.875,0.6,0.08333333333333333,0.39648122909181016,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9768,0.9236947791164661,0.7450745074507451,0.6666666666666667,0.5416666666666666,0.28,0.9583333333333333,0.42200470821459546,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9769,0.03212851405622492,0.5594559455945595,0.0,0.041666666666666664,0.96,0.625,0.43303184239871145,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9770,0.7751004016064259,0.007200720072007201,0.5000000000000001,0.25,0.68,0.375,0.19390410110271344,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9771,0.03212851405622492,0.06850685068506851,1.0,0.5,0.74,0.041666666666666664,0.15004336513443195,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9772,0.5100401606425704,0.10121012101210121,0.0,0.41666666666666663,0.7000000000000001,0.5416666666666666,0.19241729649361916,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9773,0.6425702811244981,0.9791979197919792,0.8333333333333336,0.6666666666666666,0.44,0.29166666666666663,1.0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9774,0.0040160642570281355,0.42524252425242526,0.0,0.0,0.58,0.20833333333333331,0.16676991698674265,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9775,0.530120481927711,0.5915591559155916,0.16666666666666669,0.5833333333333333,0.28,0.7083333333333333,0.5786147937058606,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9776,0.14457831325301207,0.004600460046004601,0.3333333333333334,0.29166666666666663,0.58,0.3333333333333333,0.15822079048445054,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9777,0.8313253012048195,0.04980498049804981,0.5000000000000001,0.7083333333333333,0.04,0.5416666666666666,0.09404039152521372,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9778,0.6305220883534137,0.006500650065006501,0.0,0.875,0.58,1.0,0.10035931111386447,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9779,0.20481927710843376,0.006500650065006501,0.5000000000000001,0.29166666666666663,0.64,0.5416666666666666,0.19712551108908438,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9780,0.4698795180722892,0.1786178617861786,0.0,0.9166666666666666,0.08,0.9583333333333333,0.10866063684797424,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9781,0.6305220883534137,0.06130613061306131,1.0,0.0,0.06,0.25,0.17618634617767315,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9782,0.8755020080321286,0.007100710071007101,1.0,0.4583333333333333,0.12,0.041666666666666664,0.1718498327344815,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9783,0.9718875502008034,0.16741674167416742,1.0,0.7083333333333333,0.56,0.9166666666666666,0.47168876223516293,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9784,0.14859437751004018,0.9196919691969198,0.3333333333333334,0.041666666666666664,0.62,0.29166666666666663,0.666584066410606,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9785,0.9036144578313255,0.0011001100110011,0.8333333333333336,0.041666666666666664,0.3,0.25,0.12129847602527567,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9786,0.36947791164658644,0.0032003200320032004,0.3333333333333334,0.125,0.98,0.6666666666666666,0.14880436129352004,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9787,0.3373493975903615,0.0313031303130313,0.5000000000000001,0.8333333333333333,0.06,0.875,0.2826167761120059,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9788,0.09236947791164661,0.006700670067006701,0.0,0.375,0.86,0.7916666666666666,0.1943997026390782,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9789,0.7590361445783135,0.36263626362636264,0.5000000000000001,0.9166666666666666,0.68,0.0,0.24866807087101972,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9790,0.991967871485944,0.10441044104410441,1.0,0.3333333333333333,0.66,0.41666666666666663,0.28088217073472926,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9791,0.25702811244979923,0.005900590059005901,0.3333333333333334,0.5,0.48,0.41666666666666663,0.29562631644158094,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9792,0.34939759036144585,0.09720972097209721,0.6666666666666667,0.75,0.8,0.5416666666666666,0.24321645397100733,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9793,0.819277108433735,0.00040004000400040005,0.5000000000000001,0.9166666666666666,0.34,0.25,0.3059100483211498,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9794,0.7349397590361446,0.009900990099009901,0.5000000000000001,0.7916666666666666,0.9400000000000001,0.9583333333333333,0.3985875356213604,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9795,0.2610441767068274,0.31673167316731676,0.5000000000000001,0.625,0.64,0.5,0.35311609465989346,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9796,0.8594377510040162,0.0098009800980098,0.16666666666666669,0.125,0.1,0.08333333333333333,0.05835708090695081,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9797,0.7710843373493977,0.008600860086008601,1.0,0.7083333333333333,0.9400000000000001,0.0,0.3497707842894313,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9798,0.5823293172690764,0.0036003600360036006,0.16666666666666669,0.4583333333333333,0.3,0.5,0.1400074340230455,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9799,0.3654618473895583,0.007100710071007101,0.6666666666666667,0.25,0.56,0.5416666666666666,0.4187832982282245,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9800,0.7389558232931728,0.007100710071007101,0.5000000000000001,0.8333333333333333,0.06,0.75,0.16305290546400697,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9801,0.35742971887550207,0.39593959395939593,0.3333333333333334,0.16666666666666666,0.3,0.9583333333333333,0.06095898897286582,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9802,0.45783132530120496,0.44104410441044106,1.0,0.125,0.48,0.16666666666666666,0.23603023169371823,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9803,0.8674698795180725,0.0,0.16666666666666669,0.9583333333333333,0.8,0.08333333333333333,0.17383223887994054,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9804,0.44979919678714875,0.15401540154015403,1.0,0.8333333333333333,0.46,0.29166666666666663,0.27964316689381735,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9805,0.3092369477911647,0.049104910491049106,0.16666666666666669,1.0,0.22,1.0,0.20567463759137655,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9806,0.23293172690763056,0.0006000600060006001,0.3333333333333334,0.5833333333333333,0.7000000000000001,0.7083333333333333,0.16676991698674265,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9807,0.48594377510040176,0.7944794479447945,0.16666666666666669,0.5,0.38,0.5833333333333333,0.4284475281873374,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9808,0.2610441767068274,0.8155815581558156,1.0,0.375,0.1,0.9583333333333333,0.5057613678602404,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9809,0.819277108433735,0.17991799179917992,0.16666666666666669,0.5,0.54,0.6666666666666666,0.417792095155495,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9810,0.28112449799196787,0.4024402440244024,0.3333333333333334,0.16666666666666666,0.76,0.625,0.2748110519142609,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9811,0.6947791164658635,0.604960496049605,0.0,0.41666666666666663,0.14,0.3333333333333333,0.22772890595960849,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
